"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.9675,10000,6.46376219953807,56,1,"null",-1
"bact",53.8429,10000,12.068271786316,53,1,"null",-1
"euk",56.9006,10000,27.1891788177664,52,1,"null",-1
"viruses",54.8627,10000,4.34942990103834,55,1,"null",-1
"archaea",55.9779,10000,6.33054651447386,56,2,"null",-1
"bact",53.8965,10000,12.0097714887137,53,2,"null",-1
"euk",56.8741,10000,27.2351688930409,53,2,"null",-1
"viruses",54.7995,10000,4.32337471275515,55,2,"null",-1
"archaea",56.0424,10000,6.43692050864103,56,3,"null",-1
"bact",53.8794,10000,12.1895575871898,53,3,"null",-1
"euk",56.832,10000,27.2853848281919,52,3,"null",-1
"viruses",54.8226,10000,4.3145325075929,55,3,"null",-1
"archaea",56.0106,10000,6.24523722037793,56,4,"null",-1
"bact",53.8469,10000,12.1400246461793,53,4,"null",-1
"euk",56.8342,10000,27.3095860772215,53,4,"null",-1
"viruses",54.8349,10000,4.24726334415367,55,4,"null",-1
"archaea",56.0288,10000,6.44295908198812,56,5,"null",-1
"bact",53.8688,10000,12.1141843269033,53,5,"null",-1
"euk",56.8824,10000,27.2981187807676,53,5,"null",-1
"viruses",54.8188,10000,4.35879185860562,55,5,"null",-1
"archaea",56.0078,10000,6.45867715643545,56,6,"null",-1
"bact",53.8788,10000,12.1568536007039,53,6,"null",-1
"euk",56.9211,10000,27.3409734221876,53,6,"null",-1
"viruses",54.7956,10000,4.31878291056437,55,6,"null",-1
"archaea",56.0184,10000,6.4068062368559,56,7,"null",-1
"bact",53.8847,10000,12.2032494787161,53,7,"null",-1
"euk",56.8891,10000,27.4185152531618,53,7,"null",-1
"viruses",54.8663,10000,4.3627889821501,55,7,"null",-1
"archaea",55.9863,10000,6.35746443524496,56,8,"null",-1
"bact",53.8831,10000,12.1202196499253,53,8,"null",-1
"euk",56.8566,10000,27.2374929929767,53,8,"null",-1
"viruses",54.7908,10000,4.34770348719428,55,8,"null",-1
"archaea",55.9736,10000,6.39806193777897,56,9,"null",-1
"bact",53.9293,10000,12.1944238038208,53,9,"null",-1
"euk",56.8841,10000,27.1155562828656,53,9,"null",-1
"viruses",54.842,10000,4.26195406184094,55,9,"null",-1
"archaea",56.0095,10000,6.32665886635601,56,10,"null",-1
"bact",53.8611,10000,12.1008450049979,53,10,"null",-1
"euk",56.8732,10000,27.1812583196655,52,10,"null",-1
"viruses",54.8324,10000,4.29752918730188,55,10,"null",-1
"archaea",24.7986,10000,23.9675047130113,22,-1,"observed",1
"bact",26.1139,10000,25.8528482718322,21,-1,"observed",1
"euk",32.3772,10000,15.6531409704961,32,-1,"observed",1
"viruses",36.257,10000,16.9219971161397,35,-1,"observed",1
