"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",56.048,10000,7.00018544465973,56,1,"null",-1
"bact",54.3861,10000,15.4559152210903,53,1,"null",-1
"euk",58.6884,10000,35.807288666306,52,1,"null",-1
"viruses",54.6551,10000,5.45872913436601,55,1,"null",-1
"archaea",56.0751,10000,7.03302256008276,56,2,"null",-1
"bact",54.386,10000,15.5632395548788,53,2,"null",-1
"euk",58.7706,10000,35.765397970793,53,2,"null",-1
"viruses",54.65,10000,5.52014014267024,55,2,"null",-1
"archaea",56.0725,10000,6.91188984085519,56,3,"null",-1
"bact",54.3019,10000,15.5972460325014,53,3,"null",-1
"euk",58.7404,10000,35.975286377776,52,3,"null",-1
"viruses",54.6617,10000,5.61549699409136,55,3,"null",-1
"archaea",56.0528,10000,6.974731310071,56,4,"null",-1
"bact",54.3155,10000,15.5734072332064,53,4,"null",-1
"euk",58.7461,10000,35.8394458854784,52,4,"null",-1
"viruses",54.7163,10000,5.45457510251302,55,4,"null",-1
"archaea",56.1312,10000,7.06154183569776,56,5,"null",-1
"bact",54.3254,10000,15.4845565641771,53,5,"null",-1
"euk",58.7989,10000,35.8798800913484,53,5,"null",-1
"viruses",54.6549,10000,5.58583262751528,55,5,"null",-1
"archaea",56.1145,10000,7.03625899495353,56,6,"null",-1
"bact",54.2811,10000,15.6200730298596,53,6,"null",-1
"euk",58.7689,10000,35.8253072290219,53,6,"null",-1
"viruses",54.666,10000,5.56989644200298,55,6,"null",-1
"archaea",56.1035,10000,7.01788521003886,56,7,"null",-1
"bact",54.3834,10000,15.5415687263496,53,7,"null",-1
"euk",58.7086,10000,35.7337568158963,52,7,"null",-1
"viruses",54.6673,10000,5.56196945878221,55,7,"null",-1
"archaea",56.0629,10000,7.12954603271928,56,8,"null",-1
"bact",54.308,10000,15.5651393619311,53,8,"null",-1
"euk",58.7106,10000,35.8461091611656,52,8,"null",-1
"viruses",54.6153,10000,5.54337251209774,55,8,"null",-1
"archaea",56.1291,10000,7.01475258761038,56,9,"null",-1
"bact",54.4111,10000,15.6686772745741,53,9,"null",-1
"euk",58.7879,10000,35.9406661977581,53,9,"null",-1
"viruses",54.6651,10000,5.64391064446774,55,9,"null",-1
"archaea",56.1102,10000,7.01864531788078,56,10,"null",-1
"bact",54.3747,10000,15.6123372503108,53,10,"null",-1
"euk",58.7381,10000,35.8616552074974,53,10,"null",-1
"viruses",54.6338,10000,5.53575306676532,55,10,"null",-1
"archaea",24.6844,10000,24.6191512221825,21,-1,"observed",1
"bact",26.6938,10000,28.5602627862743,21,-1,"observed",1
"euk",34.0119,10000,16.1880067811437,34,-1,"observed",1
"viruses",35.9873,10000,17.7306958822164,35,-1,"observed",1
