"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.5572,10000,8.6167600068298,55,1,"null",-1
"bact",56.1223,10000,21.4010360296953,54,1,"null",-1
"euk",63.146,10000,46.5040078517393,54.5,1,"null",-1
"viruses",55.5312,10000,8.50404953218433,55,1,"null",-1
"archaea",55.5639,10000,8.6423831128102,55,2,"null",-1
"bact",56.107,10000,21.583394897317,54,2,"null",-1
"euk",63.1328,10000,46.2827243495597,55,2,"null",-1
"viruses",55.5173,10000,8.6679186654813,55,2,"null",-1
"archaea",55.5854,10000,8.62044883134315,55,3,"null",-1
"bact",56.0483,10000,21.432244427967,54,3,"null",-1
"euk",63.1864,10000,46.3440571400824,55,3,"null",-1
"viruses",55.6174,10000,8.68268139088459,55,3,"null",-1
"archaea",55.6408,10000,8.48447841634356,55,4,"null",-1
"bact",56.1588,10000,21.5521978527302,54,4,"null",-1
"euk",63.2007,10000,46.3752788256698,55,4,"null",-1
"viruses",55.5791,10000,8.54715441388872,55,4,"null",-1
"archaea",55.6541,10000,8.62814566866879,55,5,"null",-1
"bact",56.0904,10000,21.57593520425,54,5,"null",-1
"euk",63.2136,10000,46.4833996786441,55,5,"null",-1
"viruses",55.5194,10000,8.674557535393,55,5,"null",-1
"archaea",55.6734,10000,8.55877664773246,56,6,"null",-1
"bact",56.1055,10000,21.517004157103,54,6,"null",-1
"euk",63.1799,10000,46.5976315912836,55,6,"null",-1
"viruses",55.5552,10000,8.6686831506727,55,6,"null",-1
"archaea",55.6372,10000,8.57114476673106,55,7,"null",-1
"bact",56.1476,10000,21.6812827582273,54,7,"null",-1
"euk",63.1487,10000,46.4943282623382,55,7,"null",-1
"viruses",55.542,10000,8.72707580952627,55,7,"null",-1
"archaea",55.5807,10000,8.62828675017377,55,8,"null",-1
"bact",56.156,10000,21.3912370493679,54,8,"null",-1
"euk",63.1802,10000,46.3948313500286,55,8,"null",-1
"viruses",55.5487,10000,8.62486331119014,55,8,"null",-1
"archaea",55.6097,10000,8.58629945691602,55,9,"null",-1
"bact",56.0433,10000,21.310524136067,54,9,"null",-1
"euk",63.1939,10000,46.4254416775274,55,9,"null",-1
"viruses",55.5328,10000,8.6887555845104,55,9,"null",-1
"archaea",55.6278,10000,8.59865459511455,55,10,"null",-1
"bact",56.081,10000,21.5840363709526,54,10,"null",-1
"euk",63.1262,10000,46.3772137817249,54,10,"null",-1
"viruses",55.5387,10000,8.53566564884115,55,10,"null",-1
"archaea",37.5055,10000,24.4840747577211,45,-1,"observed",1
"bact",44.5583,10000,29.1628607711047,45,-1,"observed",1
"euk",49.4077,10000,11.4064758571238,49,-1,"observed",1
"viruses",48.3595,10000,14.3223661720847,48,-1,"observed",1
