"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",56.0802,10000,7.40071922346081,56,1,"null",-1
"bact",54.5383,10000,16.7244283537697,53,1,"null",-1
"euk",58.5171,10000,34.8197781337694,53,1,"null",-1
"viruses",54.8086,10000,6.63163357675842,55,1,"null",-1
"archaea",56.0719,10000,7.29707168085332,56,2,"null",-1
"bact",54.4855,10000,16.8623789464112,53,2,"null",-1
"euk",58.4947,10000,34.7128775859483,52,2,"null",-1
"viruses",54.783,10000,6.37166939012703,55,2,"null",-1
"archaea",56.0702,10000,7.3671092967282,56,3,"null",-1
"bact",54.5348,10000,16.8513852806999,53,3,"null",-1
"euk",58.5217,10000,34.7248255641558,53,3,"null",-1
"viruses",54.7615,10000,6.48297930368941,55,3,"null",-1
"archaea",56.0775,10000,7.34004641525773,56,4,"null",-1
"bact",54.4958,10000,16.6784591452552,53,4,"null",-1
"euk",58.469,10000,34.6785711835123,52,4,"null",-1
"viruses",54.7696,10000,6.52174586724411,55,4,"null",-1
"archaea",56.1391,10000,7.39724429178267,56,5,"null",-1
"bact",54.5489,10000,16.6606952636037,53,5,"null",-1
"euk",58.5411,10000,34.7264352233328,53,5,"null",-1
"viruses",54.8324,10000,6.47285872161621,55,5,"null",-1
"archaea",56.0479,10000,7.47143813658273,56,6,"null",-1
"bact",54.4803,10000,16.7504229671062,53,6,"null",-1
"euk",58.5102,10000,34.9621185132293,52,6,"null",-1
"viruses",54.7897,10000,6.46507955367631,55,6,"null",-1
"archaea",56.0964,10000,7.17489058770199,56,7,"null",-1
"bact",54.491,10000,16.7154557115852,53,7,"null",-1
"euk",58.4972,10000,34.7443651438751,52,7,"null",-1
"viruses",54.7916,10000,6.50406024879628,55,7,"null",-1
"archaea",56.0421,10000,7.3753214931088,56,8,"null",-1
"bact",54.5181,10000,16.6343362507871,53,8,"null",-1
"euk",58.5153,10000,34.7121312960745,53,8,"null",-1
"viruses",54.8148,10000,6.60435180061379,55,8,"null",-1
"archaea",56.0571,10000,7.32170747367259,56,9,"null",-1
"bact",54.5373,10000,16.7343184041432,53,9,"null",-1
"euk",58.529,10000,34.9372239876324,52,9,"null",-1
"viruses",54.7931,10000,6.42120047744634,55,9,"null",-1
"archaea",56.0766,10000,7.1740977974879,56,10,"null",-1
"bact",54.5696,10000,16.6291253113584,53,10,"null",-1
"euk",58.4928,10000,34.7415204831992,53,10,"null",-1
"viruses",54.7386,10000,6.51947240135574,55,10,"null",-1
"archaea",24.6167,10000,24.7038865223861,21,-1,"observed",1
"bact",27.3631,10000,29.4510440356446,22,-1,"observed",1
"euk",33.7458,10000,16.147329685914,32.5,-1,"observed",1
"viruses",35.9219,10000,18.3609779952293,35,-1,"observed",1
