"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.6776,10000,7.98954576456962,56,1,"null",-1
"bact",54.9882,10000,16.9013735063941,54,1,"null",-1
"euk",59.614,10000,38.7391723756153,53,1,"null",-1
"viruses",54.6184,10000,7.54916422049771,54,1,"null",-1
"archaea",55.699,10000,8.10941275663816,56,2,"null",-1
"bact",54.9672,10000,16.883560928399,54,2,"null",-1
"euk",59.6139,10000,38.8071903980778,53,2,"null",-1
"viruses",54.6378,10000,7.60870556665455,55,2,"null",-1
"archaea",55.6112,10000,8.11854824722772,55,3,"null",-1
"bact",54.9402,10000,16.9294915673352,54,3,"null",-1
"euk",59.593,10000,38.7499097618389,53,3,"null",-1
"viruses",54.7286,10000,7.63807410657986,55,3,"null",-1
"archaea",55.6343,10000,8.10321724520405,55,4,"null",-1
"bact",55.0006,10000,17.0561745696125,54,4,"null",-1
"euk",59.6584,10000,38.8382073488853,53,4,"null",-1
"viruses",54.6315,10000,7.62650143266296,55,4,"null",-1
"archaea",55.6891,10000,8.00964772231985,56,5,"null",-1
"bact",54.9376,10000,16.9358314965297,54,5,"null",-1
"euk",59.6291,10000,38.9707788650745,53,5,"null",-1
"viruses",54.6561,10000,7.6097715900259,55,5,"null",-1
"archaea",55.6525,10000,8.06120599254264,56,6,"null",-1
"bact",55.0568,10000,16.777554124253,54,6,"null",-1
"euk",59.6457,10000,38.9364736000532,53,6,"null",-1
"viruses",54.7306,10000,7.57083584523793,55,6,"null",-1
"archaea",55.6954,10000,8.03302382588143,56,7,"null",-1
"bact",54.9624,10000,16.8102898495083,54,7,"null",-1
"euk",59.7159,10000,38.8095890935547,53,7,"null",-1
"viruses",54.6558,10000,7.54967721976326,55,7,"null",-1
"archaea",55.6537,10000,8.00378550238803,56,8,"null",-1
"bact",55.0177,10000,16.8501982073791,54,8,"null",-1
"euk",59.6281,10000,38.6660742372392,53,8,"null",-1
"viruses",54.6699,10000,7.58836558945547,55,8,"null",-1
"archaea",55.6617,10000,7.90477714171412,56,9,"null",-1
"bact",54.9289,10000,16.9284465329871,54,9,"null",-1
"euk",59.6106,10000,38.8868433573443,53,9,"null",-1
"viruses",54.682,10000,7.53811371072575,55,9,"null",-1
"archaea",55.637,10000,8.10246851271882,56,10,"null",-1
"bact",54.9138,10000,17.1078355546146,54,10,"null",-1
"euk",59.6288,10000,38.8079761964167,53,10,"null",-1
"viruses",54.6777,10000,7.65708076218214,55,10,"null",-1
"archaea",30.2341,10000,25.7229793056021,33,-1,"observed",1
"bact",34.7483,10000,28.7497791659381,34,-1,"observed",1
"euk",40.4356,10000,13.9722430195549,42,-1,"observed",1
"viruses",42.0667,10000,16.6314494744494,42,-1,"observed",1
