"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.5237,10000,10.2543041394986,55,1,"null",-1
"bact",56.1162,10000,20.8408764636514,54,1,"null",-1
"euk",62.3139,10000,42.0126061164654,55,1,"null",-1
"viruses",55.2664,10000,7.71749875404602,55,1,"null",-1
"archaea",55.5445,10000,10.2405813653654,55,2,"null",-1
"bact",56.1269,10000,20.8778491432543,54,2,"null",-1
"euk",62.3618,10000,42.1314277764313,55,2,"null",-1
"viruses",55.2966,10000,7.8935707563769,55,2,"null",-1
"archaea",55.5579,10000,10.2982839859515,55,3,"null",-1
"bact",56.0903,10000,20.8708098784043,54,3,"null",-1
"euk",62.3348,10000,42.1195075262214,55,3,"null",-1
"viruses",55.2757,10000,7.63108857642775,55,3,"null",-1
"archaea",55.54,10000,10.282119051889,55,4,"null",-1
"bact",56.0862,10000,21.026958478541,54,4,"null",-1
"euk",62.3283,10000,42.0894603360169,55,4,"null",-1
"viruses",55.3095,10000,7.69165950316258,55,4,"null",-1
"archaea",55.5119,10000,10.266830044854,55,5,"null",-1
"bact",56.1383,10000,20.8298478478873,54,5,"null",-1
"euk",62.2689,10000,42.0402727303609,55,5,"null",-1
"viruses",55.2901,10000,7.77001797346253,55,5,"null",-1
"archaea",55.566,10000,10.3248101275722,55,6,"null",-1
"bact",56.1013,10000,20.9051941159154,54,6,"null",-1
"euk",62.3288,10000,42.1268769069794,55,6,"null",-1
"viruses",55.2928,10000,7.6968689958472,55,6,"null",-1
"archaea",55.5796,10000,10.2251904281499,55,7,"null",-1
"bact",56.1233,10000,20.8725672478579,54,7,"null",-1
"euk",62.2861,10000,42.1372044776361,55,7,"null",-1
"viruses",55.2473,10000,7.82047688417206,55,7,"null",-1
"archaea",55.5203,10000,10.3089774183253,55,8,"null",-1
"bact",56.1526,10000,20.9323847115653,54,8,"null",-1
"euk",62.3318,10000,41.9266060251635,55,8,"null",-1
"viruses",55.3543,10000,7.7902015528498,55,8,"null",-1
"archaea",55.4845,10000,10.3870567941494,55,9,"null",-1
"bact",56.068,10000,20.778425115851,54,9,"null",-1
"euk",62.3264,10000,42.1188991214908,55,9,"null",-1
"viruses",55.3194,10000,7.66960663441044,55,9,"null",-1
"archaea",55.505,10000,10.2465737799238,55,10,"null",-1
"bact",56.0544,10000,20.8182463377216,54,10,"null",-1
"euk",62.334,10000,42.0480421397332,55,10,"null",-1
"viruses",55.3066,10000,7.81793505030869,55,10,"null",-1
"archaea",37.5545,10000,25.9438651353999,45,-1,"observed",1
"bact",44.425,10000,28.5976495110307,44.5,-1,"observed",1
"euk",49.9247,10000,11.1666601694479,49,-1,"observed",1
"viruses",48.2612,10000,13.4858726612757,48,-1,"observed",1
