"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.9318,10000,5.95152844478483,56,1,"null",-1
"bact",54.1247,10000,13.0873403622652,53,1,"null",-1
"euk",57.6699,10000,29.1581644457497,53,1,"null",-1
"viruses",54.429,10000,6.83788232301978,54,1,"null",-1
"archaea",55.9056,10000,5.9867247078242,56,2,"null",-1
"bact",54.14,10000,13.1986901070543,53,2,"null",-1
"euk",57.6959,10000,29.1216144819102,53,2,"null",-1
"viruses",54.3244,10000,6.89200367175331,54,2,"null",-1
"archaea",55.9256,10000,5.87240267278353,56,3,"null",-1
"bact",54.1271,10000,13.2025897621506,53,3,"null",-1
"euk",57.6988,10000,28.9487112208495,53,3,"null",-1
"viruses",54.4108,10000,6.80307809356579,54,3,"null",-1
"archaea",55.9164,10000,5.91360364843731,56,4,"null",-1
"bact",54.0719,10000,13.1804060142421,53,4,"null",-1
"euk",57.6889,10000,28.9463211089177,53,4,"null",-1
"viruses",54.3584,10000,6.82517455753141,54,4,"null",-1
"archaea",55.8753,10000,5.78797892014112,56,5,"null",-1
"bact",54.1079,10000,13.1090442937016,53,5,"null",-1
"euk",57.7389,10000,28.9139054467365,53,5,"null",-1
"viruses",54.4332,10000,6.89936938348636,54,5,"null",-1
"archaea",55.8821,10000,5.82343462477968,56,6,"null",-1
"bact",54.0753,10000,13.1578851987806,53,6,"null",-1
"euk",57.6959,10000,29.0013091218841,53,6,"null",-1
"viruses",54.4011,10000,6.9150850052666,54,6,"null",-1
"archaea",55.8608,10000,5.77985847892521,56,7,"null",-1
"bact",54.0751,10000,13.2639305326633,53,7,"null",-1
"euk",57.7183,10000,29.0200441317056,53,7,"null",-1
"viruses",54.3374,10000,6.85243437222733,54,7,"null",-1
"archaea",55.9177,10000,5.75333266843482,56,8,"null",-1
"bact",54.0863,10000,13.0660982930047,53,8,"null",-1
"euk",57.682,10000,29.0602051877229,53,8,"null",-1
"viruses",54.371,10000,6.86204545064929,54,8,"null",-1
"archaea",55.8756,10000,5.85162787563251,56,9,"null",-1
"bact",54.0616,10000,13.1025559772631,53,9,"null",-1
"euk",57.7054,10000,28.9468098867606,53,9,"null",-1
"viruses",54.3388,10000,6.92917137193115,54,9,"null",-1
"archaea",55.9164,10000,5.85961129636211,56,10,"null",-1
"bact",54.0851,10000,13.0858619115516,53,10,"null",-1
"euk",57.6782,10000,29.0374131405707,53,10,"null",-1
"viruses",54.3955,10000,7.07322294278074,54,10,"null",-1
"archaea",24.9888,10000,23.8537706620459,23,-1,"observed",1
"bact",26.8069,10000,26.38974903775,22,-1,"observed",1
"euk",34.0377,10000,15.8196177178993,34,-1,"observed",1
"viruses",35.8398,10000,18.7329770299021,35,-1,"observed",1
