"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",56.0545054505451,9999,10.054011442313,56,1,"null",-1
"bact",56.1434143414341,9999,22.4123202012375,54,1,"null",-1
"euk",64.1024102410241,9999,52.9607787141364,54,1,"null",-1
"viruses",55.962096209621,9999,8.39463861269991,56,1,"null",-1
"archaea",56.1148114811481,9999,9.99478858214242,56,2,"null",-1
"bact",56.1758175817582,9999,22.5237597931644,54,2,"null",-1
"euk",64.1271127112711,9999,52.8099358249825,54,2,"null",-1
"viruses",55.951195119512,9999,8.42244654735195,56,2,"null",-1
"archaea",56.1255125512551,9999,10.2449665710936,56,3,"null",-1
"bact",56.1282128212821,9999,22.5102355664565,54,3,"null",-1
"euk",64.0643064306431,9999,52.7835408582412,54,3,"null",-1
"viruses",55.979697969797,9999,8.4004048253065,56,3,"null",-1
"archaea",56.04300430043,9999,10.1798564189493,56,4,"null",-1
"bact",56.1052105210521,9999,22.4117466773791,54,4,"null",-1
"euk",64.0947094709471,9999,52.9312410044196,54,4,"null",-1
"viruses",55.9129912991299,9999,8.4665203381526,56,4,"null",-1
"archaea",56.040304030403,9999,10.1259262600564,56,5,"null",-1
"bact",56.1586158615862,9999,22.6491818972005,54,5,"null",-1
"euk",64.0937093709371,9999,52.9743142950142,54,5,"null",-1
"viruses",55.96399639964,9999,8.47239400420091,56,5,"null",-1
"archaea",56.1180118011801,9999,10.1840668522448,56,6,"null",-1
"bact",56.1722172217222,9999,22.4477866351982,54,6,"null",-1
"euk",64.0642064206421,9999,52.8752970427142,54,6,"null",-1
"viruses",55.960896089609,9999,8.32815962176764,56,6,"null",-1
"archaea",56.0909090909091,9999,10.1799293983872,56,7,"null",-1
"bact",56.1504150415042,9999,22.5520574812385,54,7,"null",-1
"euk",64.1043104310431,9999,52.9797281112332,54,7,"null",-1
"viruses",55.979397939794,9999,8.41293831570044,56,7,"null",-1
"archaea",56.0610061006101,9999,10.1490728327141,56,8,"null",-1
"bact",56.0911091109111,9999,22.3987843658581,54,8,"null",-1
"euk",64.0591059105911,9999,52.8893662644341,54,8,"null",-1
"viruses",55.983898389839,9999,8.40885143884589,56,8,"null",-1
"archaea",56.0661066106611,9999,10.226252764437,56,9,"null",-1
"bact",56.0621062106211,9999,22.5948168470999,54,9,"null",-1
"euk",64.1323132313231,9999,52.9498775528902,54,9,"null",-1
"viruses",55.953895389539,9999,8.35841774541684,56,9,"null",-1
"archaea",56.033403340334,9999,10.1881815912978,56,10,"null",-1
"bact",56.0895089508951,9999,22.5859583381291,54,10,"null",-1
"euk",64.0627062706271,9999,52.9876693857941,54,10,"null",-1
"viruses",55.947894789479,9999,8.33226683758162,56,10,"null",-1
"archaea",38.1625162516252,9999,25.3898330012838,45,-1,"observed",1
"bact",44.4539453945395,9999,30.719912056918,44,-1,"observed",1
"euk",49.1375137513751,9999,10.7412879540849,49,-1,"observed",1
"viruses",48.9189918991899,9999,13.566548882953,48,-1,"observed",1
