"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.5169,10000,5.55967673435597,56,1,"null",-1
"bact",54.4277,10000,14.326922167021,53,1,"null",-1
"euk",58.3253,10000,30.2439374004932,53,1,"null",-1
"viruses",54.2128,10000,5.76836576201236,54,1,"null",-1
"archaea",55.5216,10000,5.66299747430982,56,2,"null",-1
"bact",54.4819,10000,14.2785524510018,54,2,"null",-1
"euk",58.2467,10000,30.2549529057233,53,2,"null",-1
"viruses",54.2468,10000,5.853743792791,54,2,"null",-1
"archaea",55.4787,10000,5.64380470632678,55,3,"null",-1
"bact",54.4102,10000,14.3277375871572,53,3,"null",-1
"euk",58.2405,10000,30.2411790881451,53,3,"null",-1
"viruses",54.2878,10000,5.87171345195644,54,3,"null",-1
"archaea",55.5342,10000,5.62961807052326,56,4,"null",-1
"bact",54.4116,10000,14.3253030289306,53,4,"null",-1
"euk",58.2855,10000,30.1327394696996,53,4,"null",-1
"viruses",54.275,10000,5.60905706443741,54,4,"null",-1
"archaea",55.502,10000,5.57299756237009,55,5,"null",-1
"bact",54.4128,10000,14.3092163142205,53,5,"null",-1
"euk",58.2563,10000,30.1545310008958,53,5,"null",-1
"viruses",54.2861,10000,5.79252985578953,54,5,"null",-1
"archaea",55.4242,10000,5.62601275878008,55,6,"null",-1
"bact",54.4102,10000,14.3679984652696,53,6,"null",-1
"euk",58.2114,10000,30.2802410713642,53,6,"null",-1
"viruses",54.1961,10000,5.76412762755395,54,6,"null",-1
"archaea",55.4857,10000,5.66842205652165,55,7,"null",-1
"bact",54.4656,10000,14.2602718128098,53,7,"null",-1
"euk",58.2588,10000,30.1986592162938,53,7,"null",-1
"viruses",54.2342,10000,5.65741557560513,54,7,"null",-1
"archaea",55.5612,10000,5.5479124446272,56,8,"null",-1
"bact",54.4265,10000,14.2697708596192,53,8,"null",-1
"euk",58.2982,10000,30.2565798269117,53,8,"null",-1
"viruses",54.2403,10000,5.81020927017059,54,8,"null",-1
"archaea",55.5107,10000,5.57237746828631,56,9,"null",-1
"bact",54.4466,10000,14.2459061847361,53,9,"null",-1
"euk",58.2261,10000,30.2450203325356,53,9,"null",-1
"viruses",54.2503,10000,5.66743874216472,54,9,"null",-1
"archaea",55.4805,10000,5.45642712859807,56,10,"null",-1
"bact",54.3861,10000,14.2110035554216,53,10,"null",-1
"euk",58.2592,10000,30.2366836981853,53,10,"null",-1
"viruses",54.2336,10000,5.81059440511331,54,10,"null",-1
"archaea",29.9566,10000,24.3404182798119,33,-1,"observed",1
"bact",33.9427,10000,25.9466864891064,34,-1,"observed",1
"euk",40.3544,10000,13.7899462254822,42,-1,"observed",1
"viruses",41.4807,10000,14.9351375401546,41,-1,"observed",1
