"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.3789,10000,7.50151731759693,55,1,"null",-1
"bact",54.5088,10000,15.9762838834528,53,1,"null",-1
"euk",58.6575,10000,31.6125913101557,54,1,"null",-1
"viruses",54.4705,10000,4.87248436225156,54,1,"null",-1
"archaea",55.4106,10000,7.44933264767318,55,2,"null",-1
"bact",54.5144,10000,15.9793969458386,53,2,"null",-1
"euk",58.6152,10000,31.6467040992903,53,2,"null",-1
"viruses",54.538,10000,4.89881167586422,55,2,"null",-1
"archaea",55.3027,10000,7.44082047162335,55,3,"null",-1
"bact",54.4392,10000,16.0500736399054,53,3,"null",-1
"euk",58.6435,10000,31.7705924528404,53,3,"null",-1
"viruses",54.5153,10000,4.90130270303913,55,3,"null",-1
"archaea",55.393,10000,7.62069278319561,55,4,"null",-1
"bact",54.5072,10000,15.9454436713874,53,4,"null",-1
"euk",58.6474,10000,31.6007078039934,53,4,"null",-1
"viruses",54.5455,10000,4.96622553752938,55,4,"null",-1
"archaea",55.3411,10000,7.54337066795099,55,5,"null",-1
"bact",54.4674,10000,15.9659396329448,53,5,"null",-1
"euk",58.6987,10000,31.8050573726483,53,5,"null",-1
"viruses",54.5374,10000,4.95322669433457,55,5,"null",-1
"archaea",55.359,10000,7.64029818892179,55,6,"null",-1
"bact",54.5137,10000,15.9490579519593,53,6,"null",-1
"euk",58.6776,10000,31.7196953350314,53,6,"null",-1
"viruses",54.4888,10000,4.86730352704271,55,6,"null",-1
"archaea",55.344,10000,7.50888156320454,55,7,"null",-1
"bact",54.5039,10000,15.915266707204,53,7,"null",-1
"euk",58.6062,10000,31.7024072559574,53,7,"null",-1
"viruses",54.5517,10000,4.89460139564829,55,7,"null",-1
"archaea",55.3445,10000,7.59117792890108,55,8,"null",-1
"bact",54.4647,10000,16.1861284124802,53,8,"null",-1
"euk",58.6201,10000,31.7912510662043,53,8,"null",-1
"viruses",54.4768,10000,5.00387506204578,54,8,"null",-1
"archaea",55.3246,10000,7.65355424160912,55,9,"null",-1
"bact",54.4383,10000,15.9878814839689,53,9,"null",-1
"euk",58.6908,10000,31.7834487449272,53,9,"null",-1
"viruses",54.4918,10000,4.82417454348437,54,9,"null",-1
"archaea",55.4324,10000,7.49557526844074,55,10,"null",-1
"bact",54.4768,10000,16.001520759811,53,10,"null",-1
"euk",58.6141,10000,31.8543160487726,53,10,"null",-1
"viruses",54.5821,10000,4.85023835199953,55,10,"null",-1
"archaea",29.7968,10000,25.4838861362481,33,-1,"observed",1
"bact",34.3097,10000,26.844467743929,33,-1,"observed",1
"euk",41.0521,10000,14.077933243571,42,-1,"observed",1
"viruses",41.5315,10000,14.4931643519037,41,-1,"observed",1
