"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.6989,10000,9.8447412704991,55,1,"null",-1
"bact",54.6373,10000,17.2289359025226,53,1,"null",-1
"euk",59.7456,10000,37.5670787948826,53,1,"null",-1
"viruses",54.5849,10000,6.39878788823664,55,1,"null",-1
"archaea",55.7158,10000,9.82175529361757,55,2,"null",-1
"bact",54.626,10000,17.1851114865654,53,2,"null",-1
"euk",59.7344,10000,37.7249754674195,53,2,"null",-1
"viruses",54.5321,10000,6.41218224929078,55,2,"null",-1
"archaea",55.7,10000,9.78840034316782,55,3,"null",-1
"bact",54.5587,10000,17.0604531069964,53,3,"null",-1
"euk",59.721,10000,37.7404450572501,53,3,"null",-1
"viruses",54.5369,10000,6.45031774797994,55,3,"null",-1
"archaea",55.7121,10000,9.65177337399331,55,4,"null",-1
"bact",54.5928,10000,17.1466144996288,53,4,"null",-1
"euk",59.7076,10000,37.7173138202627,53,4,"null",-1
"viruses",54.5109,10000,6.43105100521705,54,4,"null",-1
"archaea",55.7161,10000,9.75099015335864,55,5,"null",-1
"bact",54.6475,10000,17.0945332213724,53,5,"null",-1
"euk",59.7556,10000,37.7745914685528,53,5,"null",-1
"viruses",54.5311,10000,6.42832521941078,55,5,"null",-1
"archaea",55.7187,10000,9.80593626068387,55,6,"null",-1
"bact",54.608,10000,17.1891210533948,53,6,"null",-1
"euk",59.7149,10000,37.7288664649029,53,6,"null",-1
"viruses",54.5548,10000,6.34599276098013,55,6,"null",-1
"archaea",55.7231,10000,9.7826170501372,55,7,"null",-1
"bact",54.6127,10000,17.0560602024314,53,7,"null",-1
"euk",59.7112,10000,37.749682096805,53,7,"null",-1
"viruses",54.5524,10000,6.40230842706906,55,7,"null",-1
"archaea",55.7009,10000,9.81039568908195,55,8,"null",-1
"bact",54.6321,10000,17.0574982167533,53,8,"null",-1
"euk",59.7434,10000,37.8300286485056,53,8,"null",-1
"viruses",54.5477,10000,6.35235074173291,55,8,"null",-1
"archaea",55.7313,10000,9.83578032326143,55,9,"null",-1
"bact",54.5654,10000,17.0634122860548,53,9,"null",-1
"euk",59.7402,10000,37.7463903301799,53,9,"null",-1
"viruses",54.6237,10000,6.37158991349903,55,9,"null",-1
"archaea",55.74,10000,9.79657068977344,55,10,"null",-1
"bact",54.6318,10000,17.1378820004091,53,10,"null",-1
"euk",59.696,10000,37.8043026721834,53,10,"null",-1
"viruses",54.565,10000,6.41199550597447,55,10,"null",-1
"archaea",30.1938,10000,26.9765159870855,33,-1,"observed",1
"bact",34.3503,10000,28.6634566876525,34,-1,"observed",1
"euk",41.2163,10000,13.7658295832983,42,-1,"observed",1
"viruses",42.3762,10000,15.4926071288071,42,-1,"observed",1
